domainId,instanceId,comparableId,feature0,feature1,feature2,feature3,feature4,feature5,delta_x0,delta_x1,delta_x2,delta_x3,delta_x4,delta_x5,delta_y0,delta_y1,delta_y2,delta_y3,delta_y4,delta_y5,pred,actual,adjusted_step_number,adjusted_order,adjusted_price
0,114,3,1.75,1.87,3.0,7.0,17.632826,56.0,0.0,0.08,0.0,0.0,1.0,-3.0,0.0,39.01,0.0,0.0,-34.18,-2.43,281.8,285,3,"1,5,4","324.0,321.6,287.4"
0,114,5,2.0,1.76,3.0,7.0,19.372372,53.0,-0.25,0.19,0.0,0.0,-0.74,0.0,-19.03,21.25,0.0,0.0,24.37,0.0,258.9,248,3,"0,1,4","228.5,249.7,274.1"
0,114,7,1.75,1.82,3.0,7.0,16.113277,56.0,0.0,0.13,0.0,0.0,2.52,-3.0,0.0,38.9,0.0,0.0,-22.0,2.98,274.6,268,3,"1,5,4","307.4,310.4,288.4"
0,115,0,1.75,1.78,3.0,7.0,15.305009,48.0,-0.25,0.08,0.0,0.0,-0.76,4.0,-20.35,7.83,0.0,0.0,23.49,-53.46,338.4,353,4,"0,1,4,5","332.7,340.5,364.0,310.5"
0,115,1,1.5,1.73,3.0,7.0,13.264972,51.0,0.0,0.13,0.0,0.0,1.28,1.0,0.0,6.28,0.0,0.0,-0.64,0.28,297.3,302,3,"1,4,5","308.5,307.8,308.1"
0,115,2,1.5,2.05,3.0,7.0,13.398851,47.0,0.0,-0.19,0.0,0.0,1.15,5.0,0.0,-22.05,0.0,0.0,-9.58,-36.01,356.0,375,3,"1,4,5","353.0,343.4,307.4"
0,115,4,1.75,1.82,3.0,7.0,16.113277,56.0,-0.25,0.04,0.0,0.0,-1.57,-4.0,-19.89,4.41,0.0,0.0,56.85,-4.88,274.6,268,4,"0,1,4,5","248.6,253.0,309.9,305.0"
0,116,4,1.5,1.36,3.0,7.0,9.536783,60.0,0.0,-0.12,0.0,0.0,0.24,-7.0,0.0,-9.55,0.0,0.0,-7.26,0.28,344.8,352,3,"5,1,4","352.8,343.2,336.0"
0,116,5,1.5,1.4,3.0,7.0,10.608462,58.0,0.0,-0.16,0.0,0.0,-0.84,-5.0,0.0,-0.13,0.0,0.0,53.94,8.3,290.0,265,3,"5,1,4","273.3,273.2,327.1"
0,116,8,1.5,1.35,3.0,7.0,11.910182,56.0,0.0,-0.11,0.0,0.0,-2.14,-3.0,0.0,-4.11,0.0,0.0,60.9,11.16,275.2,275,3,"1,4,5","270.9,331.8,342.9"
0,116,9,1.75,1.32,3.0,7.0,9.704378,49.0,-0.25,-0.08,0.0,0.0,0.07,4.0,-3.27,-10.72,0.0,0.0,-6.47,-2.78,353.2,350,4,"0,1,4,5","346.7,336.0,329.5,326.8"
0,117,1,2.5,2.6,3.0,8.0,8.546011,17.0,0.0,0.02,0.0,0.0,0.37,2.0,0.0,15.82,0.0,0.0,-32.13,6.51,584.9,583,3,"1,4,5","598.8,566.7,573.2"
0,117,2,2.5,2.67,3.0,8.0,8.730886,16.0,0.0,-0.05,0.0,0.0,0.18,3.0,0.0,-21.89,0.0,0.0,-42.59,4.93,589.6,612,3,"1,4,5","590.1,547.5,552.5"
0,117,3,2.5,2.45,3.0,8.0,9.166899,25.0,0.0,0.17,0.0,0.0,-0.25,-6.0,0.0,23.89,0.0,0.0,45.74,-36.11,547.0,537,3,"5,1,4","501.0,524.9,570.6"
0,117,4,2.5,2.6,3.0,8.0,10.310792,12.0,0.0,0.02,0.0,0.0,-1.4,7.0,0.0,57.57,0.0,0.0,13.8,-30.97,529.9,515,3,"1,4,5","572.6,586.4,555.4"
0,118,0,1.0,1.01,3.0,7.0,11.157367,40.0,0.0,0.1,0.0,0.0,-0.5,-4.0,0.0,13.89,0.0,0.0,25.85,-39.32,308.3,285,3,"5,1,4","245.7,259.6,285.4"
0,118,1,1.0,0.93,3.0,7.0,11.426505,34.0,0.0,0.18,0.0,0.0,-0.77,2.0,0.0,29.93,0.0,0.0,4.37,-23.55,302.7,281,3,"1,4,5","310.9,315.3,291.8"
0,118,2,1.0,0.87,3.0,7.0,11.431436,34.0,0.0,0.24,0.0,0.0,-0.77,2.0,0.0,39.0,0.0,0.0,1.76,-24.97,281.8,280,3,"1,4,5","319.0,320.8,295.8"
0,118,6,1.0,0.96,3.0,7.0,9.722208,44.0,0.0,0.15,0.0,0.0,0.93,-8.0,0.0,2.68,0.0,0.0,-4.61,-40.89,322.8,319,3,"5,1,4","278.1,280.8,276.2"
0,119,1,2.25,2.07,3.0,7.0,18.218193,51.0,-0.25,0.17,0.0,0.0,-1.54,-4.0,4.82,12.14,0.0,0.0,22.63,-8.32,296.9,279,4,"0,5,1,4","283.8,275.5,287.6,310.3"
0,119,2,2.25,1.99,3.0,7.0,15.490095,48.0,-0.25,0.25,0.0,0.0,1.19,-1.0,-10.92,14.93,0.0,0.0,-10.49,3.52,325.2,310,4,"5,0,1,4","313.5,302.5,317.5,307.0"
0,119,6,1.75,2.2,3.0,7.0,19.352627,42.0,0.25,0.04,0.0,0.0,-2.67,5.0,-0.05,35.15,0.0,0.0,7.49,-26.61,302.1,295,4,"0,1,4,5","294.9,330.1,337.6,311.0"
0,119,8,2.0,1.97,3.0,7.0,14.243381,36.0,0.0,0.27,0.0,0.0,2.44,11.0,0.0,43.31,0.0,0.0,-74.99,-16.92,371.0,360,3,"1,4,5","403.3,328.3,311.4"
0,120,1,1.75,1.54,3.0,8.0,7.555126,44.0,0.0,0.23,0.0,0.0,0.54,3.0,0.0,22.03,0.0,0.0,-31.15,13.6,499.3,490,3,"1,4,5","512.0,480.9,494.5"
0,120,6,1.75,1.6,3.0,8.0,9.998363,49.0,0.0,0.17,0.0,0.0,-1.91,-2.0,0.0,15.26,0.0,0.0,34.68,-24.35,462.5,453,3,"5,1,4","428.6,443.9,478.6"
0,120,7,1.75,1.66,3.0,8.0,8.2336,37.0,0.0,0.11,0.0,0.0,-0.14,10.0,0.0,28.09,0.0,0.0,4.82,-12.74,480.1,460,3,"1,4,5","488.1,492.9,480.2"
0,120,9,1.75,1.47,3.0,8.0,9.385045,52.0,0.0,0.3,0.0,0.0,-1.29,-5.0,0.0,39.7,0.0,0.0,24.67,-4.47,445.6,432,3,"5,1,4","428.0,467.7,492.4"
0,121,0,2.5,1.65,3.0,8.0,14.770093,16.0,0.0,-0.12,0.0,0.0,0.63,5.0,0.0,-18.76,0.0,0.0,-25.63,0.7,460.8,465,3,"1,4,5","446.2,420.6,421.3"
0,121,5,2.5,1.65,3.0,8.0,14.769874,15.0,0.0,-0.12,0.0,0.0,0.63,6.0,0.0,-20.86,0.0,0.0,-25.52,-8.31,470.1,485,3,"1,4,5","464.1,438.6,430.3"
0,121,6,2.5,1.65,3.0,8.0,14.824403,14.0,0.0,-0.12,0.0,0.0,0.58,7.0,0.0,-22.9,0.0,0.0,-24.19,-18.22,477.7,500,3,"1,4,5","477.1,452.9,434.7"
0,121,8,2.5,1.82,3.0,8.0,14.533282,16.0,0.0,-0.29,0.0,0.0,0.87,5.0,0.0,-20.56,0.0,0.0,-8.48,2.36,442.4,456,3,"1,4,5","435.4,427.0,429.3"
0,122,0,1.75,1.14,4.0,7.0,9.163315,33.0,-0.25,0.12,0.0,0.0,0.54,-1.0,-2.01,2.6,0.0,0.0,-6.64,-9.88,407.2,420,4,"0,5,1,4","418.0,408.1,410.7,404.1"
0,122,2,1.5,1.37,4.0,7.0,11.38403,33.0,0.0,-0.11,0.0,0.0,-1.68,-1.0,0.0,-8.76,0.0,0.0,51.1,0.89,352.4,355,3,"5,1,4","355.9,347.1,398.2"
0,122,3,1.75,1.26,4.0,7.0,9.716941,36.0,-0.25,0.0,0.0,0.0,-0.01,-4.0,-12.18,0.0,0.0,0.0,0.5,10.22,384.8,405,3,"5,0,4","415.2,403.0,403.5"
0,122,6,1.75,1.53,4.0,7.0,10.86575,31.0,-0.25,-0.27,0.0,0.0,-1.16,1.0,-17.75,-51.58,0.0,0.0,51.94,-22.13,426.6,440,4,"0,1,4,5","422.2,370.7,422.6,400.5"
0,123,1,1.0,0.64,3.0,6.0,4.2016277,97.0,0.0,-0.01,0.0,-1.0,0.34,0.0,0.0,-7.27,0.0,-8.79,-6.32,0.0,314.6,340,3,"3,1,4","331.2,323.9,317.6"
0,123,2,1.0,0.91,3.0,5.0,6.060771,98.0,0.0,-0.28,0.0,0.0,-1.52,-1.0,0.0,-29.75,0.0,0.0,72.67,1.33,273.4,265,3,"1,5,4","235.3,236.6,309.3"
0,123,3,1.0,0.69,3.0,6.0,4.5121293,97.0,0.0,-0.06,0.0,-1.0,0.03,0.0,0.0,-6.03,0.0,-9.02,-6.25,0.0,315.0,340,3,"3,1,4","331.0,325.0,318.7"
0,123,7,1.0,0.73,3.0,6.0,5.0355825,88.0,0.0,-0.1,0.0,-1.0,-0.5,9.0,0.0,-12.19,0.0,-10.62,24.04,-1.13,306.5,316,4,"3,1,4,5","305.4,293.2,317.2,316.1"
0,124,1,2.25,1.53,3.0,7.0,23.119848,36.0,0.0,-0.06,0.0,0.0,-0.04,-6.0,0.0,-1.75,0.0,0.0,3.42,11.67,257.2,245,3,"1,4,5","243.2,246.7,258.3"
0,124,2,2.25,1.57,3.0,7.0,22.052717,25.0,0.0,-0.1,0.0,0.0,1.02,5.0,0.0,-18.96,0.0,0.0,-8.87,3.27,275.5,275,3,"1,4,5","256.0,247.1,250.4"
0,124,5,2.25,1.62,3.0,7.0,22.034416,25.0,0.0,-0.15,0.0,0.0,1.04,5.0,0.0,-20.45,0.0,0.0,-9.54,3.33,278.2,280,3,"1,4,5","260.0,250.5,253.8"
0,124,8,2.25,1.76,3.0,7.0,22.538235,24.0,0.0,-0.29,0.0,0.0,0.54,6.0,0.0,-32.29,0.0,0.0,-13.01,3.5,291.5,300,3,"1,4,5","267.7,254.7,258.2"
0,125,0,1.0,1.43,3.0,7.0,5.8741884,70.0,0.0,0.04,0.0,0.0,0.73,4.0,0.0,28.98,0.0,0.0,-25.67,-28.9,458.4,466,3,"1,4,5","495.5,469.8,440.9"
0,125,3,1.0,1.69,3.0,7.0,7.2159014,73.0,0.0,-0.22,0.0,0.0,-0.61,1.0,0.0,-13.74,0.0,0.0,32.34,6.24,385.3,400,3,"1,4,5","386.3,418.6,424.8"
0,125,7,1.0,1.18,3.0,7.0,5.9514766,76.0,0.0,0.29,0.0,0.0,0.65,-2.0,0.0,32.98,0.0,0.0,-43.1,24.25,456.4,435,3,"4,1,5","391.9,424.9,449.1"
0,125,9,1.0,1.37,3.0,7.0,8.108977,67.0,0.0,0.1,0.0,0.0,-1.51,7.0,0.0,20.68,0.0,0.0,49.56,4.94,339.0,357,3,"4,1,5","406.6,427.2,432.2"
0,126,5,1.75,1.01,4.0,7.0,12.748797,38.0,0.0,0.26,0.0,0.0,-0.15,-5.0,0.0,36.01,0.0,0.0,4.06,18.76,307.5,315,3,"1,4,5","351.0,355.1,373.8"
0,126,6,1.5,1.37,4.0,7.0,11.38403,33.0,0.25,-0.1,0.0,0.0,1.22,0.0,38.77,-5.55,0.0,0.0,-36.78,0.0,345.0,355,3,"0,1,4","393.8,388.2,351.4"
0,126,8,1.75,1.53,4.0,7.0,10.86575,31.0,0.0,-0.26,0.0,0.0,1.74,2.0,0.0,-61.5,0.0,0.0,-21.65,-7.61,420.2,440,3,"1,4,5","378.5,356.8,349.2"
0,126,9,1.75,1.33,4.0,7.0,10.498829,40.0,0.0,-0.06,0.0,0.0,2.1,-7.0,0.0,-2.49,0.0,0.0,-28.93,18.52,367.7,360,3,"4,1,5","331.1,328.6,347.1"
0,127,0,1.5,2.24,3.0,8.0,8.291708,59.0,0.25,0.11,0.0,0.0,-0.95,-3.0,-3.97,43.55,0.0,0.0,111.78,-40.23,514.3,497,4,"5,0,1,4","456.8,452.8,496.3,608.1"
0,127,3,1.75,2.02,3.0,8.0,6.1414385,59.0,0.0,0.33,0.0,0.0,1.2,-3.0,0.0,25.25,0.0,0.0,-52.14,-43.05,669.6,678,3,"5,1,4","634.4,659.7,607.6"
0,127,4,1.75,2.74,3.0,8.0,7.3174586,62.0,0.0,-0.39,0.0,0.0,0.03,-6.0,0.0,-24.67,0.0,0.0,-34.41,-19.98,686.2,675,3,"5,1,4","655.0,630.4,595.9"
0,127,6,1.75,2.39,3.0,8.0,6.90691,58.0,0.0,-0.04,0.0,0.0,0.44,-2.0,0.0,-20.3,0.0,0.0,-47.57,-2.7,666.0,695,3,"5,1,4","692.3,672.0,624.4"
0,128,3,2.25,2.62,3.0,7.0,11.280067,39.0,0.0,0.19,0.0,0.0,3.34,18.0,0.0,22.95,0.0,0.0,-46.48,-47.56,493.9,469,3,"1,4,5","491.9,445.5,397.9"
0,128,4,2.25,2.15,3.0,7.0,11.566741,52.0,0.0,0.66,0.0,0.0,3.05,5.0,0.0,109.62,0.0,0.0,-71.34,0.71,387.6,380,3,"1,4,5","489.6,418.3,419.0"
0,128,6,2.25,3.02,3.0,7.0,14.590435,56.0,0.0,-0.21,0.0,0.0,0.03,1.0,0.0,-18.82,0.0,0.0,-24.15,2.64,421.8,465,3,"1,4,5","446.2,422.0,424.7"
0,128,7,2.0,2.54,3.0,7.0,11.858706,53.0,0.25,0.27,0.0,0.0,2.76,4.0,17.59,57.47,0.0,0.0,-22.41,-27.41,413.3,385,4,"4,0,1,5","362.6,380.2,437.6,410.2"
0,129,1,2.5,3.04,4.0,10.0,14.069427,32.0,0.25,0.09,0.0,0.0,-0.06,-10.0,11.18,77.86,0.0,0.0,28.95,-61.18,797.9,790,4,"5,0,1,4","728.8,740.0,817.8,846.8"
0,129,2,2.5,3.09,4.0,10.0,16.326206,17.0,0.25,0.04,0.0,0.0,-2.32,5.0,39.75,47.17,0.0,0.0,21.46,-37.7,771.6,780,4,"0,1,4,5","819.8,866.9,888.4,850.7"
0,129,8,2.75,3.58,4.0,10.0,19.582335,26.0,0.0,-0.45,0.0,0.0,-5.58,-4.0,0.0,-48.51,0.0,0.0,244.38,31.9,620.8,600,3,"5,1,4","631.9,583.4,827.8"
0,129,9,2.5,3.4,4.0,11.0,12.775628,27.0,0.25,-0.27,0.0,-1.0,1.23,-5.0,20.88,-24.42,0.0,-44.88,-41.89,13.59,924.6,915,5,"3,5,1,4,0","870.1,883.7,859.3,817.4,838.3"
0,130,3,1.5,1.4,3.0,7.0,11.405177,61.0,0.0,0.06,0.0,0.0,-0.98,-1.0,0.0,20.79,0.0,0.0,19.65,-20.37,294.0,320,3,"5,1,4","299.6,320.4,340.1"
0,130,7,1.5,1.35,3.0,7.0,11.910182,56.0,0.0,0.11,0.0,0.0,-1.49,4.0,0.0,41.38,0.0,0.0,15.2,-11.37,275.2,275,3,"1,4,5","316.4,331.6,320.2"
0,130,8,1.5,1.46,3.0,7.0,12.340383,63.0,0.0,0.0,0.0,0.0,-1.92,-3.0,0.0,0.0,0.0,0.0,61.99,-48.99,324.6,310,2,"5,4","261.0,323.0"
0,130,9,1.5,1.5,3.0,7.0,8.437249,62.0,0.0,-0.04,0.0,0.0,1.99,-2.0,0.0,-7.1,0.0,0.0,-18.0,3.07,355.7,332,3,"5,1,4","335.6,328.5,310.5"
0,131,2,2.5,2.67,3.0,8.0,8.730886,16.0,0.0,-0.24,0.0,0.0,0.56,-4.0,0.0,-51.25,0.0,0.0,-33.62,-25.5,589.6,612,3,"1,5,4","560.7,535.2,501.6"
0,131,3,2.5,2.62,3.0,8.0,8.8533125,19.0,0.0,-0.19,0.0,0.0,0.44,-7.0,0.0,-57.13,0.0,0.0,-24.56,-11.52,589.0,605,3,"5,1,4","593.5,536.4,511.8"
0,131,4,2.5,2.59,3.0,8.0,7.353221,11.0,0.0,-0.16,0.0,0.0,1.94,1.0,0.0,-57.06,0.0,0.0,-61.19,6.5,612.6,620,3,"1,4,5","562.9,501.8,508.3"
0,131,5,2.5,2.12,3.0,8.0,10.049449,10.0,0.0,0.31,0.0,0.0,-0.75,2.0,0.0,51.89,0.0,0.0,1.22,-18.52,480.8,470,3,"1,4,5","521.9,523.1,504.6"
0,132,4,2.5,1.86,3.0,8.0,18.828604,3.0,0.0,0.17,0.0,0.0,-0.87,2.0,0.0,37.11,0.0,0.0,5.45,-16.53,325.3,310,3,"1,4,5","346.7,352.2,335.7"
0,132,5,2.5,2.31,3.0,8.0,17.889046,4.0,0.0,-0.28,0.0,0.0,0.07,1.0,0.0,-40.58,0.0,0.0,-8.37,5.38,384.0,375,3,"1,4,5","334.4,326.1,331.4"
0,132,7,2.5,1.741,3.0,8.0,17.161955,3.0,0.0,0.28,0.0,0.0,0.79,2.0,0.0,38.12,0.0,0.0,-5.52,0.64,322.5,300,3,"1,4,5","338.1,332.6,333.2"
0,132,8,2.5,1.981,3.0,8.0,18.046644,5.0,0.0,0.05,0.0,0.0,-0.09,0.0,0.0,21.35,0.0,0.0,24.89,0.0,347.1,304,2,"1,4","325.0,349.9"
0,133,1,2.75,1.84,3.0,10.0,13.207787,2.0,-0.25,0.38,0.0,0.0,-0.07,1.0,-52.85,122.86,0.0,0.0,12.04,-39.92,580.5,599,4,"0,1,4,5","546.1,669.0,681.0,641.1"
0,133,3,2.5,2.38,3.0,10.0,14.293728,23.0,0.0,-0.16,0.0,0.0,-1.16,-20.0,0.0,-20.57,0.0,0.0,23.16,-19.82,663.8,648,3,"1,5,4","627.4,607.6,630.8"
0,133,7,2.5,2.09,3.0,10.0,13.235989,29.0,0.0,0.13,0.0,0.0,-0.1,-26.0,0.0,52.48,0.0,0.0,45.35,-79.23,632.6,632,3,"5,1,4","553.3,605.7,651.1"
0,133,9,2.5,2.65,3.0,10.0,15.101325,25.0,0.0,-0.43,0.0,0.0,-1.97,-22.0,0.0,-1.83,0.0,0.0,8.07,-70.98,672.5,695,3,"5,1,4","624.0,622.2,630.3"
0,134,0,2.25,2.78,4.0,9.0,8.4416,37.0,0.25,-0.15,0.0,0.0,0.44,11.0,-26.19,-31.09,0.0,0.0,-66.93,122.27,808.7,830,4,"1,0,4,5","798.9,772.7,705.8,828.1"
0,134,4,2.25,2.24,4.0,9.0,6.3962655,45.0,0.25,0.39,0.0,0.0,2.48,3.0,24.96,121.07,0.0,0.0,-235.31,-1.97,962.8,939,4,"0,1,4,5","964.0,1085.0,849.7,847.7"
0,134,6,2.5,2.48,4.0,9.0,6.269254,48.0,0.0,0.15,0.0,0.0,2.61,0.0,0.0,268.71,0.0,0.0,-433.37,0.0,1061.6,1013,2,"4,1","579.7,848.4"
0,134,9,2.25,2.46,4.0,9.0,8.6611805,58.0,0.25,0.17,0.0,0.0,0.22,-10.0,-21.49,56.9,0.0,0.0,-60.95,-22.73,853.7,900,4,"5,0,1,4","877.3,855.8,912.7,851.7"
0,135,0,1.0,1.44,4.0,6.0,6.24509,93.0,0.0,-0.21,0.0,0.0,-0.46,-2.0,0.0,-16.55,0.0,0.0,13.74,-0.6,417.0,420,3,"5,1,4","419.4,402.9,416.6"
0,135,2,1.0,1.45,4.0,6.0,6.1290665,92.0,0.0,-0.22,0.0,0.0,-0.34,-1.0,0.0,-13.6,0.0,0.0,17.26,-1.41,417.7,394,3,"5,1,4","392.6,379.0,396.3"
0,135,4,1.0,1.06,4.0,6.0,5.893905,83.0,0.0,0.17,0.0,0.0,-0.11,8.0,0.0,27.41,0.0,0.0,6.17,20.35,363.6,344,3,"1,4,5","371.4,377.6,397.9"
0,135,5,1.0,1.4,4.0,6.0,4.734059,98.0,0.0,-0.17,0.0,0.0,1.05,-7.0,0.0,-8.91,0.0,0.0,-34.06,14.74,434.2,435,3,"1,5,4","426.1,440.8,406.8"
0,136,0,2.5,2.11,4.0,8.0,17.28152,26.0,0.25,-0.19,0.0,0.0,2.51,11.0,19.67,-24.16,0.0,0.0,-41.66,-4.71,376.6,355,4,"0,1,4,5","374.7,350.5,308.9,304.1"
0,136,3,2.5,2.344,4.0,8.0,19.977726,39.0,0.25,-0.42,0.0,0.0,-0.19,-2.0,-2.45,-62.71,0.0,0.0,24.01,-10.23,373.2,355,4,"1,5,0,4","292.3,282.1,279.6,303.6"
0,136,4,2.25,1.89,4.0,8.0,19.250256,36.0,0.5,0.03,0.0,0.0,0.54,1.0,16.4,2.43,0.0,0.0,-6.66,0.16,297.6,291,4,"0,1,4,5","307.4,309.8,303.2,303.3"
0,136,7,2.25,2.01,4.0,8.0,18.927034,40.0,0.5,-0.09,0.0,0.0,0.86,-3.0,2.72,-8.45,0.0,0.0,-4.9,-11.82,321.1,322,4,"1,5,0,4","313.8,301.9,304.7,299.8"
0,137,0,1.0,1.71,3.0,7.0,6.994516,65.0,0.0,0.05,0.0,0.0,-0.15,3.0,0.0,7.06,0.0,0.0,0.6,-30.28,412.1,433,3,"1,4,5","440.1,440.7,410.4"
0,137,1,1.0,1.69,3.0,7.0,7.2159014,73.0,0.0,0.07,0.0,0.0,-0.37,-5.0,0.0,3.58,0.0,0.0,36.79,-26.26,385.8,400,3,"5,1,4","373.7,377.3,414.1"
0,137,3,1.0,1.44,3.0,7.0,6.2376137,69.0,0.0,0.32,0.0,0.0,0.61,-1.0,0.0,31.87,0.0,0.0,-99.48,-12.87,463.9,487,3,"5,1,4","474.1,506.0,406.5"
0,137,6,1.0,1.43,3.0,7.0,5.8741884,70.0,0.0,0.33,0.0,0.0,0.97,-2.0,0.0,48.1,0.0,0.0,-83.11,-28.3,461.3,466,3,"5,1,4","438.2,486.3,403.2"
0,138,1,2.25,2.62,4.0,7.0,9.274973,54.0,0.0,0.1,0.0,0.0,0.75,3.0,0.0,15.09,0.0,0.0,-5.03,-4.32,547.1,539,3,"1,4,5","554.1,549.1,544.7"
0,138,2,2.25,2.53,4.0,7.0,9.273204,54.0,0.0,0.19,0.0,0.0,0.76,3.0,0.0,33.56,0.0,0.0,-7.04,-5.3,526.7,528,3,"1,4,5","561.1,554.0,548.7"
0,138,7,2.5,2.23,4.0,7.0,8.326368,58.0,-0.25,0.49,0.0,0.0,1.7,-1.0,-28.06,61.8,0.0,0.0,-43.22,-9.32,543.3,556,4,"5,0,4,1","546.7,518.6,475.4,537.2"
0,138,9,1.75,2.52,4.0,7.0,10.715109,59.0,0.5,0.2,0.0,0.0,-0.69,-2.0,16.14,72.29,0.0,0.0,86.47,-50.34,449.5,425,4,"5,0,1,4","374.7,390.8,463.1,549.6"
0,139,3,1.0,1.25,4.0,7.0,8.521136,68.0,0.0,-0.07,0.0,0.0,-0.85,-1.0,0.0,-5.9,0.0,0.0,37.09,-4.79,370.7,365,3,"5,4,1","360.2,397.3,391.4"
0,139,4,1.0,1.26,4.0,7.0,6.777296,66.0,0.0,-0.08,0.0,0.0,0.9,1.0,0.0,-28.88,0.0,0.0,-17.87,1.18,426.4,445,3,"1,4,5","416.1,398.2,399.4"
0,139,5,1.0,1.08,4.0,7.0,8.62405,68.0,0.0,0.1,0.0,0.0,-0.95,-1.0,0.0,9.8,0.0,0.0,54.44,-21.14,350.6,330,3,"5,1,4","308.4,318.2,372.6"
0,139,8,1.0,1.16,4.0,7.0,9.173921,66.0,0.0,0.02,0.0,0.0,-1.5,1.0,0.0,13.91,0.0,0.0,42.07,-24.02,369.6,345,3,"1,4,5","358.9,401.0,377.0"
1,0,2,1.305,1.0,21.1,0.0,0.0,,28.85,0.0,-1.7,0.0,0.0,0,2.85,0.0,-0.2,0.0,0.0,0,0.7,1,2,"2,0","0.5,3.4"
1,0,8,21.866,0.0,20.6,0.0,0.0,,8.29,1.0,-1.2,0.0,0.0,0,0.89,0.49,-0.23,0.0,0.0,0,2.4,2,3,"2,0,1","2.2,3.1,3.5"
1,1,1,18.474,0.0,23.3,0.0,1.0,,-4.32,0.0,8.9,0.0,-1.0,0,-0.15,0.0,0.46,0.0,-0.07,0,2.0,2,3,"4,0,2","2.0,1.9,2.3"
1,1,5,4.0,0.0,21.7,1.0,0.0,,10.15,0.0,10.5,-1.0,0.0,0,1.47,0.0,0.83,-0.1,0.0,0,0.2,0,3,"3,0,2","0.1,1.5,2.4"
1,2,0,7.122,0.0,15.6,2.0,0.0,,23.04,1.0,0.5,1.0,0.0,0,2.07,0.17,-0.21,-0.17,0.0,0,1.5,2,4,"0,1,2,3","3.6,3.8,3.6,3.4"
1,2,7,36.18,1.0,17.2,3.0,0.0,,-6.02,0.0,-1.1,0.0,0.0,0,-2.81,0.0,1.26,0.0,0.0,0,5.2,5,2,"0,2","2.4,3.7"
1,3,6,113.589,0.0,29.4,22.0,0.0,,10.61,1.0,-3.3,-3.0,0.0,0,1.48,-1.15,0.27,-0.17,0.0,0,3.8,4,4,"2,3,0,1","4.1,4.0,5.4,4.3"
1,4,0,49.388,0.0,15.0,14.0,0.0,,27.67,0.0,0.6,-2.0,0.0,0,1.25,0.0,-0.3,-0.01,0.0,0,3.6,4,3,"3,0,2","3.6,4.8,4.5"
1,4,1,44.182,0.0,15.0,14.0,0.0,,32.87,0.0,0.6,-2.0,0.0,0,0.24,0.0,0.15,-0.48,0.0,0,4.5,4,3,"3,0,2","4.0,4.3,4.4"
1,4,8,56.343,0.0,13.9,11.0,0.0,,20.71,0.0,1.7,1.0,0.0,0,0.22,0.0,0.01,0.05,0.0,0,4.2,4,3,"0,2,3","4.4,4.4,4.5"
1,4,9,86.465,0.0,13.3,11.0,0.0,,-9.41,0.0,2.3,1.0,0.0,0,-1.27,0.0,0.08,0.11,0.0,0,5.3,5,3,"0,2,3","4.1,4.2,4.3"
1,5,1,34.825,0.0,9.4,6.0,1.0,,23.91,0.0,0.0,-1.0,0.0,0,0.32,0.0,0.0,0.1,0.0,0,2.9,3,2,"3,0","3.0,3.3"
1,5,7,51.02,0.0,12.8,2.0,1.0,,7.71,0.0,-3.4,3.0,0.0,0,1.09,0.0,-0.08,-0.45,0.0,0,2.7,3,3,"2,0,3","2.7,3.8,3.3"
1,6,3,6.564,0.0,9.4,17.0,0.0,,0.56,0.0,1.2,-3.0,0.0,0,0.72,0.0,0.43,-0.15,0.0,0,0.2,0,3,"3,0,2","0.1,0.8,1.2"
1,6,4,46.204,0.0,12.2,14.0,0.0,,-39.08,0.0,-1.6,0.0,0.0,0,-4.69,0.0,-0.38,0.0,0.0,0,4.8,5,2,"0,2","0.1,-0.3"
1,6,8,7.9,0.0,7.2,13.0,0.0,,-0.78,0.0,3.4,1.0,0.0,0,-0.09,0.0,0.02,0.02,0.0,0,1.8,2,3,"0,2,3","1.7,1.7,1.8"
1,7,2,56.637,0.0,13.3,3.0,1.0,,52.95,0.0,0.0,2.0,0.0,0,1.31,0.0,0.0,0.18,0.0,0,4.6,5,2,"0,3","5.9,6.1"
1,7,3,154.706,0.0,11.7,8.0,1.0,,-45.12,0.0,1.6,-3.0,0.0,0,-0.32,0.0,-0.08,0.38,0.0,0,6.7,7,3,"0,3,2","6.4,6.8,6.7"
1,8,4,182.943,0.0,21.1,21.0,0.0,,0.0,0.0,-1.1,-4.0,0.0,0,0.0,0.0,0.05,0.09,0.0,0,6.4,6,2,"3,2","6.5,6.5"
1,8,8,123.612,0.0,20.6,20.0,0.0,,59.33,0.0,-0.6,-3.0,0.0,0,0.85,0.0,0.19,0.13,0.0,0,5.5,5,3,"0,2,3","6.3,6.5,6.7"
1,8,9,120.694,0.0,19.4,20.0,0.0,,62.25,0.0,0.6,-3.0,0.0,0,0.4,0.0,0.12,-0.49,0.0,0,6.0,6,3,"3,0,2","5.5,5.9,6.0"
1,9,0,4.0,0.0,12.2,22.0,0.0,,19.82,0.0,0.6,-1.0,1.0,0,2.39,0.0,0.04,0.06,-0.15,0,0.2,0,4,"3,0,2,4","0.3,2.7,2.7,2.6"
1,10,2,220.703,0.0,22.2,22.0,0.0,,-14.65,0.0,1.1,1.0,0.0,0,-0.72,0.0,-0.22,0.13,0.0,0,7.1,7,3,"0,2,3","6.4,6.2,6.3"
